Time,mfr
0.0,0.05262844597135502
0.5000113928953904,0.052628445955329346
1.0000227857907809,0.052628446001593686
1.5000341786861713,0.052628446032032386
2.0000455715815617,0.052628446003938845
2.5000569644769524,0.05263417326285825
3.0000683573723426,0.052634173365030686
3.5000797502677328,0.05263417328597959
4.000091143163123,0.052634173381341263
4.500102536058514,0.052634173311720614
5.000113928953905,0.052634173307235965
5.5001253218492945,0.05263417333453458
6.000136714744685,0.05263417332040111
6.500148107640076,0.05263417335996836
7.0001595005354655,0.052634173378034124
7.500170893430856,0.05263417329866949
8.000182286326247,0.052634173356686235
8.500193679221637,0.05263417334003964
9.000205072117028,0.05263417330472652
9.500216465012418,0.05263417329751149
10.00022785790781,0.05263990065607445
10.5002392508032,0.05263990069533959
11.000250643698589,0.0526399007159364
11.50026203659398,0.05263990067158131
12.00027342948937,0.05263990063132798
12.50028482238476,0.05263990063345386
13.000296215280152,0.05263990063968229
13.500307608175541,0.05263990065776624
14.000319001070931,0.05263990070679105
14.500330393966323,0.05263990066402318
15.000341786861712,0.05263990064935876
15.500353179757104,0.05263990063030142
16.000364572652494,0.052639900664958286
16.500375965547885,0.05263990067810816
17.000387358443273,0.05264562798306672
17.500398751338665,0.052645628058959774
18.000410144234056,0.05264562802594439
18.500421537129444,0.05264562802756245
19.000432930024836,0.05264562793368297
19.500444322920227,0.05264562799804387
20.00045571581562,0.05264562802021497
20.500467108711007,0.052645627956990224
21.0004785016064,0.05264562802565467
21.50048989450179,0.05264562794834713
22.000501287397178,0.05264562805206372
22.50051268029257,0.05264562799071706
23.00052407318796,0.05264562806410126
23.50053546608335,0.052645627981782774
24.00054685897874,0.05265135536807035
24.500558251874132,0.052651355364750754
25.00056964476952,0.05265135524966013
25.50058103766491,0.0526513553461596
26.000592430560303,0.05265135529666165
26.50060382345569,0.05265135526752193
27.000615216351083,0.05265135528730698
27.500626609246474,0.05265135537424469
28.000638002141862,0.05265135536652917
28.500649395037254,0.052651355325852224
29.000660787932645,0.05265135529913298
29.500672180828037,0.052651355374536336
30.000683573723425,0.052651355340999725
30.500694966618816,0.05265135532782273
31.000706359514208,0.05265135530582122
31.500717752409596,0.052657082649620025
32.00072914530499,0.05265708264358334
32.500740538200375,0.05265708269129197
33.00075193109577,0.05265708265491006
33.50076332399116,0.05265708269789893
34.000774716886546,0.05265708262625152
34.50078610978194,0.05265708268151945
35.00079750267733,0.05265708271452685
35.50080889557272,0.05265708263857283
36.00082028846811,0.052657082627813656
36.5008316813635,0.052657082640257334
37.00084307425889,0.05265708265027793
37.500854467154284,0.05265708268854717
38.00086586004967,0.05265708269384738
38.50087725294506,0.05266280991849136
39.000888645840455,0.05266281004275394
39.50090003873584,0.05266280998485521
40.00091143163124,0.05266281002050652
40.500922824526626,0.05266281001394077
41.000934217422014,0.052662809982285584
41.50094561031741,0.052662810050712605
42.0009570032128,0.052662810006450136
42.500968396108185,0.05266280999328013
43.00097978900358,0.05266280996142388
43.50099118189897,0.05266280999675017
44.001002574794356,0.052662809945881905
44.50101396768975,0.05266280996306364
45.00102536058514,0.0526628100006146
45.50103675348053,0.05266280999594545
46.00104814637592,0.05266853728588761
46.50105953927131,0.052668537369649396
47.0010709321667,0.052668537363513
47.50108232506209,0.052668537321681023
48.00109371795748,0.05266853730798165
48.50110511085287,0.05266853737368843
49.001116503748264,0.05266853734097418
49.50112789664365,0.05266853730880099
50.00113928953904,0.05266853733680385
50.501150682434435,0.05266853731617324
51.00116207532982,0.052668537339453765
51.50117346822521,0.05266853737670222
52.001184861120606,0.05852059704229852
52.501196254015994,0.058520597000055026
53.00120764691138,0.05852696073949598
53.50121903980678,0.05852696075966625
54.001230432702165,0.058526960714791694
54.50124182559755,0.058526960692130606
55.00125321849295,0.05852696075500977
55.501264611388336,0.05852696068696001
56.001276004283724,0.05852696074637763
56.50128739717912,0.05852696076214951
57.00129879007451,0.05852696063327629
57.5013101829699,0.05852696075167447
58.00132157586529,0.0585269607485515
58.50133296876068,0.05852696067609925
59.00134436165607,0.05852696073367653
59.50135575455146,0.05852696070737781
60.00136714744685,0.05852696078545224
60.501378540342245,0.058533324457836364
61.00138993323763,0.05853332437070216
61.50140132613302,0.05853332440422583
62.001412719028416,0.05853332445996894
62.501424111923804,0.058533324431823255
63.00143550481919,0.05853332440451408
63.50144689771459,0.058533324415696475
64.00145829060997,0.058533324408886235
64.50146968350536,0.05853332438235944
65.00148107640075,0.058533324414878594
65.50149246929615,0.058533324453345414
66.00150386219154,0.05853332444302216
66.50151525508693,0.058533324501989954
67.00152664798232,0.05853332436667094
67.5015380408777,0.05853332446497019
68.00154943377309,0.05853968813872307
68.5015608266685,0.05853968817279892
69.00157221956388,0.05853968806474939
69.50158361245927,0.05853968822290212
70.00159500535466,0.05853968815418827
70.50160639825005,0.05853968817360969
71.00161779114543,0.05853968814167431
71.50162918404084,0.0585396882004337
72.00164057693623,0.0585396881752835
72.50165196983161,0.05853968810902438
73.001663362727,0.058539688125769485
73.50167475562239,0.058539688098847915
74.00168614851778,0.05853968820201328
74.50169754141318,0.058539688198154485
75.00170893430857,0.058539688129216366
75.50172032720396,0.05854605187367984
76.00173172009934,0.05854605182524052
76.50174311299473,0.05854605182984175
77.00175450589012,0.05854605184727716
77.50176589878552,0.05854605184927079
78.00177729168091,0.05854605178617525
78.5017886845763,0.05854605180867666
79.00180007747169,0.058546051808899394
79.50181147036707,0.05854605187330611
80.00182286326248,0.05854605189659621
80.50183425615786,0.058546051838515106
81.00184564905325,0.05854605182152448
81.50185704194864,0.05854605186871949
82.00186843484403,0.05854605181142452
82.50187982773942,0.05854605190566226
83.00189122063482,0.05855241550680959
83.5019026135302,0.058552415473414735
84.0019140064256,0.05855241556845216
84.50192539932098,0.058552415494770034
85.00193679221637,0.05855241548358122
85.50194818511176,0.058552415515192385
86.00195957800716,0.058552415527075026
86.50197097090255,0.05855241554235399
87.00198236379794,0.05855241551394826
87.50199375669332,0.05855241548893845
88.00200514958871,0.0585524155683895
88.5020165424841,0.05855241554332999
89.0020279353795,0.05855241551654871
89.50203932827489,0.05855241547687949
90.00205072117028,0.058552415557958065
90.50206211406567,0.058558779216964126
91.00207350696105,0.058558779244030704
91.50208489985644,0.05855877926765111
92.00209629275184,0.05855877918846848
92.50210768564723,0.058558779216323346
93.00211907854262,0.05855877920048516
93.50213047143801,0.05855877929168692
94.0021418643334,0.058558779174714685
94.50215325722878,0.05855877921189266
95.00216465012419,0.058558779200238914
95.50217604301957,0.058558779147449426
96.00218743591496,0.05855877925137368
96.50219882881035,0.0585587793090256
97.00221022170574,0.058558779219334015
97.50222161460114,0.058558779282074515
98.00223300749653,0.05856514293815229
98.50224440039192,0.058565142859494476
99.0022557932873,0.05856514290162561
99.50226718618269,0.0585651429471549
100.00227857907808,0.05856514293525225
100.50228997197348,0.0585651428770679
101.00230136486887,0.058565142989355716
101.50231275776426,0.05856514295939514
102.00232415065965,0.0585651429259867
102.50233554355503,0.05856514296194652
103.00234693645042,0.058565142956762434
103.50235832934582,0.058565142889004065
104.00236972224121,0.05856514294974209
104.5023811151366,0.0585651429102081
105.00239250803199,0.05856514293319933
105.50240390092738,0.05857150667717041
106.00241529382276,0.05857150668126592
106.50242668671817,0.05857150666990628
107.00243807961355,0.05857150663624882
107.50244947250894,0.058571506561439356
108.00246086540433,0.058571506659697646
108.50247225829972,0.05857150658912367
109.0024836511951,0.05857150666848368
109.50249504409051,0.05857150662441349
110.0025064369859,0.058571506621468865
110.50251782988128,0.058571506621922675
111.00252922277667,0.05857150662577502
111.50254061567206,0.058571506591034043
112.00255200856745,0.05857150663512578
112.50256340146285,0.0585715066029181
113.00257479435824,0.05857150666150829
113.50258618725363,0.058577870309121656
114.00259758014901,0.058577870346254945
114.5026089730444,0.0585778703447896
115.0026203659398,0.05857787032102168
115.5026317588352,0.058577870366649964
116.00264315173058,0.058577870371117974
116.50265454462597,0.05857787035328301
117.00266593752136,0.05857787040484582
117.50267733041674,0.05857787034924823
118.00268872331215,0.05857787032360961
118.50270011620754,0.05857787031510652
119.00271150910292,0.05857787033400238
119.50272290199831,0.05857787035201053
120.0027342948937,0.05857787031000066
120.50274568778909,0.05857787035880789
121.00275708068449,0.0585842340488838
121.50276847357988,0.05858423401280279
122.00277986647527,0.058584234044405215
122.50279125937065,0.0585842339731158
123.00280265226604,0.05858423403296037
123.50281404516143,0.05858423396932754
124.00282543805683,0.05858423407627744
124.50283683095222,0.0585842340151787
125.00284822384761,0.058584234061213304
125.502859616743,0.05858423403091813
126.00287100963838,0.0585842340820498
126.50288240253377,0.05858423403284577
127.00289379542917,0.05858423408907458
127.50290518832456,0.05858423404496634
128.00291658121995,0.058584233964808545
128.50292797411535,0.058584234029534624
129.00293936701073,0.05859059769520282
129.50295075990613,0.05859059774873048
130.0029621528015,0.05859059778679763
130.5029735456969,0.0585905977339655
